"N","p1","delta","est","s.e.","QL","QU","index"
450,0.5,0.075,-0.0526727702534908,0.187201911884104,-0.411357511630132,0.317560128850295,3
550,0.5,0.075,-0.0783004834037769,0.170115959032824,-0.399268512225445,0.244719410541125,3
650,0.5,0.075,-0.215765642101481,0.157354723044283,-0.523507646900365,0.100165054046358,3
750,0.5,0.075,-0.361295882019806,0.148701900286898,-0.663365819957694,-0.0743951415907996,3
350,0.1,0.1,-6.0759463451316,3.32365948746115,-14.0484325475291,-1.8490891098178,3
450,0.1,0.1,-6.77220728343116,3.17972928565748,-14.4831001990115,-2.64503804137167,3
550,0.1,0.1,-7.07819743773446,3.25939363132173,-15.5733038566889,-3.05156515700292,3
650,0.1,0.1,-7.14329309783154,3.58216259628966,-16.8499148002324,-2.89581578316615,3
750,0.1,0.1,-6.93153671970819,3.45838310155261,-15.8233275866015,-2.82273949971167,3
350,0.2,0.1,-0.846005146295535,0.324399929740057,-1.48426992369514,-0.227939071489733,3
450,0.2,0.1,-1.67429734730759,0.348256908277783,-2.37127361924727,-1.03341899960252,3
550,0.2,0.1,-0.862016806547687,0.26604902802204,-1.39964536528605,-0.342239533135228,3
650,0.2,0.1,-0.846228366096497,0.233869184078511,-1.30473646218977,-0.398868742394474,3
750,0.2,0.1,-0.99163313502001,0.213604294270787,-1.4114411536269,-0.585098580888833,3
350,0.3,0.1,-0.625864363780558,0.252482551253419,-1.13041046501115,-0.149465446128227,3
450,0.3,0.1,-0.583086440702736,0.233552196855214,-1.04938780551128,-0.117718460999619,3
550,0.3,0.1,-0.332746039261945,0.196498020783316,-0.73393147768248,0.0518892974019933,3
650,0.3,0.1,-0.156926315837294,0.188455468603577,-0.539706849884342,0.214578417543759,3
750,0.3,0.1,-0.290493169649565,0.168988153431684,-0.614243448852828,0.0397054593059753,3
350,0.4,0.1,-0.269228875655453,0.238818648012917,-0.748814271299414,0.186115440779923,3
450,0.4,0.1,-0.597929703597972,0.201283903077821,-0.989657521323768,-0.207132221151759,3
550,0.4,0.1,-0.407104256729734,0.174004910639296,-0.73860269542828,-0.0644085769020503,3
650,0.4,0.1,-0.432017360690295,0.163962421741036,-0.757530832070608,-0.111683729623279,3
750,0.4,0.1,-0.550216244922182,0.159369026432475,-0.86079930481295,-0.234613559104992,3
350,0.5,0.1,-0.28259903039724,0.213981271327978,-0.70653767397384,0.131775411470126,3
450,0.5,0.1,-0.413942210987647,0.194028236950575,-0.79836713331279,-0.0257028881661507,3
550,0.5,0.1,-0.0990510662761178,0.174245196126802,-0.435418852976171,0.248567168439118,3
650,0.5,0.1,-0.284548947651716,0.158311783124775,-0.589931213391772,0.034136695690302,3
750,0.5,0.1,-0.204766286201607,0.148155927164035,-0.492787017402915,0.0832017652989696,3
350,0.1,0.125,0.0421564991318948,10.1297438832523,-19.8720042244937,19.6807635968014,3
450,0.1,0.125,-0.0181911016153655,9.82827048043229,-19.6322551392735,19.2483976878766,3
550,0.1,0.125,0.21260569151454,10.0266571998595,-20.1165664315324,19.5249253737846,3
650,0.1,0.125,0.330054220459827,10.2472536936722,-19.9015948313967,20.1870300085487,3
750,0.1,0.125,-0.365968615432516,9.93338827696753,-20.1457925062661,19.0991847756547,3
350,0.2,0.125,-1.59221918816892,0.38233243103171,-2.37657406404433,-0.863669641172321,3
450,0.2,0.125,-1.42730574022689,0.305006476393091,-2.06085338634996,-0.8473997529518,3
550,0.2,0.125,-1.58611958290297,0.302768662877534,-2.19097798873547,-1.00831562232725,3
650,0.2,0.125,-1.42757281768075,0.288958756359102,-1.99477498295533,-0.86643413642603,3
750,0.2,0.125,-1.40629965372125,0.239665419036665,-1.88506973570825,-0.945288765596782,3
350,0.3,0.125,-0.819860243802587,0.257625191314292,-1.32494285239825,-0.325506519410635,3
450,0.3,0.125,-1.01857293826841,0.233409568103582,-1.47864632830182,-0.565813718538336,3
550,0.3,0.125,-0.711660588065672,0.21227074910936,-1.12017451242122,-0.302232210747946,3
650,0.3,0.125,-0.662342545544475,0.185932077533937,-1.03628269622767,-0.303222348094085,3
750,0.3,0.125,-0.567459551589503,0.184519755713318,-0.923629559527182,-0.20064369258761,3
350,0.4,0.125,-0.855376683570188,0.240780079521826,-1.3357564737214,-0.375619433025146,3
450,0.4,0.125,-0.234217992927341,0.200548843580298,-0.632356797112235,0.152896693078801,3
550,0.4,0.125,-0.577489971981071,0.179421648620405,-0.92963130321309,-0.232673150665173,3
650,0.4,0.125,-0.401996740616114,0.162803816740927,-0.712423105263811,-0.0806949620749549,3
750,0.4,0.125,-0.537867559463937,0.152138957682298,-0.831204353068321,-0.240774741812868,3
350,0.5,0.125,-0.61853768300954,0.223544392566396,-1.05740950531488,-0.189823971351767,3
450,0.5,0.125,-0.511078180187671,0.202644989577009,-0.890298322588421,-0.115156076298485,3
550,0.5,0.125,-0.317528382912359,0.172386343567419,-0.653106672673604,0.0283450749023767,3
650,0.5,0.125,-0.622633859287923,0.16034613831479,-0.936997143616994,-0.308608217920104,3
750,0.5,0.125,-0.516594069321439,0.149026198820528,-0.807587611313791,-0.223856026754675,3
350,0.1,0.15,-0.0626683921358612,9.98069688124271,-20.0435943480345,19.8378433169441,3
450,0.1,0.15,0.211931647377421,9.98900416361216,-18.5429088423778,20.5735021103863,3
550,0.1,0.15,0.0342150466208295,10.0598668430865,-19.7669669709863,19.4000206315152,3
650,0.1,0.15,-0.210359181884943,9.98565982956215,-19.3950799386042,19.58813885653,3
750,0.1,0.15,0.117978700775214,10.1247521331703,-19.785773724235,19.5492945172921,3
350,0.2,0.15,-1.07424007219345,0.329406755853708,-1.72784840417003,-0.439741913484135,3
450,0.2,0.15,-1.80807328525053,0.348418411763226,-2.55003496278965,-1.16289307844797,3
550,0.2,0.15,-1.71912728581656,0.325694304407641,-2.38512082607835,-1.09624336309643,3
650,0.2,0.15,-1.21067383078335,0.27238188376573,-1.76205419846311,-0.677449807243317,3
750,0.2,0.15,-1.19850858639572,0.255502611999628,-1.71088074336155,-0.706574586347003,3
350,0.3,0.15,-0.227823252292189,0.287490912272445,-0.794709202147331,0.343821927254777,3
450,0.3,0.15,-1.46290150715201,0.252404648671568,-1.97333871422108,-0.963970358047902,3
550,0.3,0.15,-0.728740035465509,0.221155259055551,-1.16116460787849,-0.300601040937488,3
650,0.3,0.15,-0.990985143610764,0.197039123302652,-1.37453148832911,-0.610220199681882,3
750,0.3,0.15,-0.783056747544204,0.176090432643341,-1.1436019426188,-0.441592715686959,3
350,0.4,0.15,-0.53933881332674,0.237663414571918,-1.0108088121937,-0.065849070002521,3
450,0.4,0.15,-0.621527646293515,0.203397255590144,-1.02034226613425,-0.222542598428623,3
550,0.4,0.15,-0.659365230008037,0.181470522106496,-1.02821590747584,-0.299492140110353,3
650,0.4,0.15,-0.890620588059954,0.169624989530318,-1.22394550985927,-0.554239969393898,3
750,0.4,0.15,-0.873019708201913,0.162496635453404,-1.20136465519335,-0.552907647558116,3
350,0.5,0.15,-0.782237718605859,0.218431481899927,-1.20839659870654,-0.353841870101839,3
450,0.5,0.15,-0.619403091423866,0.193736616156813,-0.996234146460604,-0.235718994240868,3
550,0.5,0.15,-0.632105997761448,0.18285063621942,-0.981405503200957,-0.272650473277554,3
650,0.5,0.15,-0.516248440127552,0.159437864835878,-0.823124365556187,-0.196756990643273,3
750,0.5,0.15,-0.632567855580958,0.149777097045657,-0.926358926798613,-0.336428963363774,3
350,0.1,0.05,-0.213191130413941,0.388425723275574,-0.966248894351131,0.546998609533736,4
450,0.1,0.05,-0.417479082844968,0.382841150128506,-1.16081203083497,0.329894250291921,4
550,0.1,0.05,-1.60670942558683,0.420178238983378,-2.46762572454129,-0.858803775151445,4
650,0.1,0.05,-0.444282397327434,0.281002581295931,-1.00078796429453,0.106622407939334,4
750,0.1,0.05,-0.436350043275115,0.27949429670983,-0.975047669256918,0.112153197176377,4
350,0.2,0.05,-0.0820406804736165,0.280506225003522,-0.633305991608638,0.469722756009371,4
450,0.2,0.05,-0.731117577917092,0.269038514534463,-1.27065192059901,-0.214298327924963,4
550,0.2,0.05,-0.24955578984065,0.213061885885904,-0.66700793955049,0.179479447837437,4
650,0.2,0.05,-0.638913636527993,0.228797609594677,-1.07451614939217,-0.194734962586291,4
750,0.2,0.05,-0.18229176402201,0.200473083975101,-0.574426415853855,0.202133090082614,4
350,0.3,0.05,-0.188044344668397,0.231231072984214,-0.632210453080547,0.267113911902302,4
450,0.3,0.05,-0.0881130569538727,0.20509094303236,-0.495072000827551,0.315056628256453,4
550,0.3,0.05,-0.167421818875257,0.193267611709101,-0.550934088685757,0.211201191815277,4
650,0.3,0.05,-0.536266511830936,0.178917439073147,-0.884224399517806,-0.172338889739936,4
750,0.3,0.05,-0.310960591256832,0.160753064566079,-0.627519576465726,0.0152505152491479,4
350,0.4,0.05,-0.340629467197394,0.223312674691516,-0.770704333997709,0.108514989842133,4
450,0.4,0.05,-0.326416735061695,0.192822004049693,-0.697755894363397,0.0566218182709108,4
550,0.4,0.05,-0.0399465257913795,0.171967467803775,-0.375117856552564,0.300793328316334,4
650,0.4,0.05,-0.203395478536398,0.161252730455833,-0.527684379075657,0.104119569027451,4
750,0.4,0.05,-0.147176591817588,0.148795045371277,-0.435086937731372,0.151714404988407,4
350,0.5,0.05,-0.693654283742526,0.220689827601992,-1.1233006289759,-0.250572781967347,4
450,0.5,0.05,-0.302727515432419,0.18719138527656,-0.675294854802826,0.0615753939612261,4
550,0.5,0.05,-0.218733236666087,0.169252039774507,-0.546747920073461,0.102943350908484,4
650,0.5,0.05,0.126124571373855,0.159538406618706,-0.200210345080468,0.436175598085836,4
750,0.5,0.05,-0.257728648331097,0.145101566273699,-0.539590153423946,0.0318630014142284,4
350,0.1,0.075,-1.22775456778313,0.504972928048232,-2.26265805288828,-0.298122846549348,4
450,0.1,0.075,-0.739521982413434,0.430946531722771,-1.61412618399342,0.0866685392279005,4
550,0.1,0.075,-3.32707921730157,1.09246378226051,-5.82158495431491,-1.57769755668558,4
650,0.1,0.075,-1.0663356878007,0.370850056972711,-1.8175540272307,-0.383718807724683,4
750,0.1,0.075,-1.78090490532707,0.392981731506366,-2.60703223354299,-1.05848440376597,4
350,0.2,0.075,-0.334229354719257,0.294474103314238,-0.919401083511646,0.237254715077653,4
450,0.2,0.075,-0.627236772559905,0.261931625325189,-1.12790300288674,-0.122829528030104,4
550,0.2,0.075,-0.686799974001256,0.246325117323883,-1.16598525809583,-0.21021841727981,4
650,0.2,0.075,-0.585212935478666,0.216478132622626,-1.03220674165079,-0.170482153002441,4
750,0.2,0.075,-0.314958419077446,0.196674860223111,-0.70550104475589,0.0641753783218324,4
350,0.3,0.075,-0.732410737084019,0.252663173051013,-1.23848333060675,-0.251708710259476,4
450,0.3,0.075,-0.225943423376808,0.224189451698576,-0.674586329344064,0.213208541860517,4
550,0.3,0.075,-0.257164364143076,0.200965652744723,-0.639122888491328,0.14316509397857,4
650,0.3,0.075,-0.373564343687645,0.174374998157946,-0.713861219482173,-0.0286725236369845,4
750,0.3,0.075,-0.326453849829108,0.173353044924131,-0.668819259131847,0.011072697703714,4
350,0.4,0.075,-0.58918113474389,0.227614207059573,-1.0397107004261,-0.149225001890764,4
450,0.4,0.075,-0.362427569238264,0.193715250174684,-0.741650146198799,0.00868044129041082,4
550,0.4,0.075,-0.510486793458055,0.180321273617591,-0.863485227597966,-0.151702623738514,4
650,0.4,0.075,-0.469917561519669,0.168636186024347,-0.804849239274083,-0.139854128494464,4
750,0.4,0.075,-0.328877925648143,0.155319756554903,-0.625728504658588,-0.0238987742597023,4
350,0.5,0.075,-0.29708852497251,0.215935593352648,-0.72069305416598,0.120771346740081,4
450,0.5,0.075,-0.0318766070565364,0.185663236755462,-0.396104888248064,0.335572443459331,4
550,0.5,0.075,-0.0610105711961428,0.170465731031991,-0.394571644445779,0.27076057552451,4
650,0.5,0.075,-0.820412973170683,0.157859609449655,-1.11887846626704,-0.503950597131277,4
750,0.5,0.075,-0.278124988523949,0.144591197245331,-0.550946430064699,0.00775232509343898,4
350,0.1,0.1,-6.24750196664824,3.29648202425338,-15.1270532282496,-2.34484002505578,4
450,0.1,0.1,-6.89846987905817,3.22240962144832,-15.4128426524612,-2.78675619921879,4
550,0.1,0.1,-6.91829953414735,3.30276666049308,-15.2256514784674,-2.77247803428152,4
650,0.1,0.1,-7.0768053285671,3.07080390163828,-14.6613986725954,-3.11290019095535,4
750,0.1,0.1,-6.77328779293083,2.97863927748674,-14.1471524695786,-2.81510635690545,4
350,0.2,0.1,-0.369395463395397,0.308113427667567,-0.981985324754085,0.212491429897367,4
450,0.2,0.1,-0.951391667658931,0.29501731755307,-1.54391638862649,-0.387157389126045,4
550,0.2,0.1,-0.830387941313126,0.242728459013017,-1.30919575781441,-0.36993078189815,4
650,0.2,0.1,-1.26093299435349,0.24184610148823,-1.74414581559745,-0.795738434408579,4
750,0.2,0.1,-0.925678670336084,0.232276037987408,-1.37296186143541,-0.478541260699775,4
350,0.3,0.1,-0.853101246208412,0.246084018751906,-1.33598163238033,-0.367922206018082,4
450,0.3,0.1,-0.163802919295297,0.218325743310801,-0.598696493746775,0.272889101370335,4
550,0.3,0.1,-0.749120333501938,0.202518897776966,-1.15318324083482,-0.361795722643427,4
650,0.3,0.1,-0.659467778538184,0.174947678607251,-1.00515744805269,-0.319229994418632,4
750,0.3,0.1,-0.550407973613668,0.182869417180142,-0.914677447555824,-0.188046721949462,4
350,0.4,0.1,-0.384138827641602,0.230113102151576,-0.837535026459823,0.0609196031319327,4
450,0.4,0.1,-0.450116076226354,0.195314718049198,-0.841151189998505,-0.0702944035616702,4
550,0.4,0.1,-0.725734607515478,0.184923096255711,-1.09293489019229,-0.357392073767959,4
650,0.4,0.1,-0.707014605521418,0.167398926236923,-1.03010143952549,-0.386840927039331,4
750,0.4,0.1,-0.834780660169632,0.159880438210727,-1.14762614113506,-0.525358879956209,4
350,0.5,0.1,-0.033865366308305,0.221255617816829,-0.454390028429043,0.399723649218042,4
450,0.5,0.1,-0.276314329291368,0.188869481294306,-0.642290459269367,0.0784739901847918,4
550,0.5,0.1,-0.206173620582836,0.170606341081347,-0.546804507128957,0.129534856297389,4
650,0.5,0.1,-0.646148371207701,0.16172952778808,-0.955600806299684,-0.325239998996063,4
750,0.5,0.1,-0.453220157779896,0.149921691636783,-0.743137297303227,-0.152614220750602,4
350,0.1,0.125,0.303887256522982,9.95712705364963,-19.0387309774682,19.3049002855365,4
450,0.1,0.125,0.120246592675385,9.92188317918755,-19.4165820122336,19.5115828793746,4
550,0.1,0.125,-0.211810588180044,10.0518820107568,-19.5595449609461,19.7341546824985,4
650,0.1,0.125,-0.255865726772425,10.2377534290021,-20.2299637070353,19.1942681515317,4
750,0.1,0.125,0.154425051445051,9.74891666216165,-18.6305287685621,19.6284054376948,4
350,0.2,0.125,-1.53340865238103,0.394594307486643,-2.35806336592119,-0.800711978629692,4
450,0.2,0.125,-0.39988256908461,0.278134155219629,-0.969800808208867,0.149984965121272,4
550,0.2,0.125,-1.24956923292532,0.305289679963689,-1.85828736329331,-0.658012988833522,4
650,0.2,0.125,-1.47601836069747,0.256536150016161,-1.99005544059793,-0.998222981579683,4
750,0.2,0.125,-1.20136617313683,0.229671110219896,-1.66360027032235,-0.761240790304276,4
350,0.3,0.125,-1.28567165278318,0.270914164290491,-1.83891654305343,-0.785872735874729,4
450,0.3,0.125,-1.15258396864841,0.23407992890072,-1.62847370750378,-0.705908676722454,4
550,0.3,0.125,-0.729564184469973,0.215358574596743,-1.15515744828256,-0.309724538467532,4
650,0.3,0.125,-0.68863909942753,0.191083039988436,-1.06976685935341,-0.303494808824252,4
750,0.3,0.125,-0.792200478530784,0.175318478472263,-1.13376233980242,-0.450558675595337,4
350,0.4,0.125,0.124547391571278,0.228215003465107,-0.322169474046057,0.574071910718888,4
450,0.4,0.125,-0.367874754995425,0.204907167693679,-0.773511994657364,0.0291017262119039,4
550,0.4,0.125,-1.16029281436157,0.194315124351794,-1.53261076999246,-0.788879026054271,4
650,0.4,0.125,-0.377235637812025,0.166539756435523,-0.704901901079983,-0.0543888404813948,4
750,0.4,0.125,-0.555321788689975,0.16045255335466,-0.872335817943131,-0.249723309904394,4
350,0.5,0.125,-0.592460008928192,0.218079436845108,-1.02425760998909,-0.160818912402281,4
450,0.5,0.125,-0.258747354985035,0.189569805768011,-0.630623327238866,0.12220084880628,4
550,0.5,0.125,-0.548052487032326,0.17325458199232,-0.894225413063067,-0.201673313813111,4
650,0.5,0.125,-0.499013125092612,0.15944520880612,-0.818419583159412,-0.19366760038732,4
750,0.5,0.125,-0.436428770078785,0.147847926986933,-0.724789198165895,-0.135420526319635,4
350,0.1,0.15,-0.127845167694556,9.97640518588065,-19.3845612567895,18.9413335650178,4
450,0.1,0.15,0.0440215103772841,10.2126920021506,-19.7058327275949,19.9895849133763,4
550,0.1,0.15,-0.255118764255048,10.2330603818678,-20.7270156969785,19.20334580818,4
650,0.1,0.15,0.146696323627564,9.8614282045808,-18.7663030380788,19.8211673921885,4
750,0.1,0.15,-0.121891828107568,10.2520351600342,-19.9526999956045,20.1483307502022,4
350,0.2,0.15,-1.65844823337457,0.397484773514052,-2.47461310677738,-0.891831835950262,4
450,0.2,0.15,-1.18461745277082,0.33370282872081,-1.87218998907898,-0.541231153506556,4
550,0.2,0.15,-1.7089113726251,0.324018982950058,-2.37982165145952,-1.07628248889356,4
650,0.2,0.15,-0.962680170279073,0.255623142150848,-1.48068176428902,-0.483315530408246,4
750,0.2,0.15,-1.50698263880049,0.260160475379073,-2.01612275304087,-1.00694405948748,4
350,0.3,0.15,-0.59308161644399,0.27069356860791,-1.11930685619623,-0.0709502192611366,4
450,0.3,0.15,-0.677433197919423,0.244973801964233,-1.17582752882502,-0.204108008271353,4
550,0.3,0.15,-0.767707656572235,0.210020835815668,-1.18657655475518,-0.376316695534896,4
650,0.3,0.15,-0.766050542542805,0.199732218503699,-1.16196646191382,-0.376764640228595,4
750,0.3,0.15,-0.693799504326146,0.177196354194493,-1.04512515584525,-0.349113608853007,4
350,0.4,0.15,-0.745256859611639,0.232125584750237,-1.20099754666455,-0.286014485357585,4
450,0.4,0.15,-0.762615378513688,0.207171046563315,-1.15944363976133,-0.348296501211136,4
550,0.4,0.15,-0.752752642168464,0.185550930033543,-1.12374977680063,-0.38277087455113,4
650,0.4,0.15,-0.461978182444469,0.168174750972554,-0.797278579965124,-0.135616891743798,4
750,0.4,0.15,-0.824067632353878,0.151977620235797,-1.11798128531261,-0.522125355372176,4
350,0.5,0.15,-0.641659273566626,0.218164047464773,-1.07879236345191,-0.216106448729518,4
450,0.5,0.15,-0.51267771733167,0.189003417777609,-0.880844302246457,-0.142035832835056,4
550,0.5,0.15,-0.671946728240382,0.171276310479019,-1.01358638436333,-0.354436582638242,4
650,0.5,0.15,-0.489307051821911,0.159800724620391,-0.8011449068179,-0.176711553472994,4
750,0.5,0.15,-0.566648215522269,0.146811027826622,-0.853603592539071,-0.280383536437408,4
350,0.1,0.05,-0.768471062923583,0.476345990726747,-1.72177118084043,0.145779801749643,5
450,0.1,0.05,-0.31469407529956,0.403343741801883,-1.10647043760621,0.451589972780777,5
550,0.1,0.05,-0.381678352356042,0.294467276245146,-0.977643915433022,0.198662089073664,5
650,0.1,0.05,-0.691181584895352,0.323073517065222,-1.34976577742093,-0.0653735512638135,5
750,0.1,0.05,-0.731228285656219,0.2796603210871,-1.28002408508431,-0.17140691027748,5
350,0.2,0.05,-0.314355893622851,0.312851260344954,-0.929623927233858,0.277536243624715,5
450,0.2,0.05,0.0799342624251254,0.260303115265663,-0.419878724407043,0.596834249639414,5
550,0.2,0.05,-0.536533484848115,0.229440074353312,-0.987015654192156,-0.0853042275266487,5
